State FIPS code,Date,All merchant category codes spending,Accommodation and food service (ACF) spending,"Arts, entertainment, and recreation (AER)  spending",General merchandise stores (GEN) and apparel and accessories (AAP) spending,Grocery and food store (GRF)  spending,Health care and social assistance (HCS) spending ,Transportation and warehousing (TWS)  spending,"Retail spending, including grocery  (AAP, CEC, GEN, GRF, HIC, ETC, SGH) ","Retail spending, excluding grocery ((AAP, CEC, GEN, HIC, ETC, SGH) "
3600,07/19/2021,14.1,11.5,6.56,24.1,13.6,16.3,-16.8,18.5,22.6
4400,07/19/2021,8.15,-17.8,-14.9,13.8,17.8,-16.1,-24.3,14.9,12.9
900,07/20/2021,9.25,12.9,11.6,14,17.8,4.36,-25.7,15.7,14.4
2500,07/20/2021,12.5,15.5,21.9,23,12.1,13,-25.3,13.8,15.8
3400,07/20/2021,15.9,15.4,21.2,29.5,12.5,8.67,-6.5,22.2,31.2
3600,07/20/2021,14.1,11.7,7.05,24,14.3,14.7,-18.9,19.1,23.1
4400,07/20/2021,5.43,-19.4,-20.1,7.91,17.5,-22.8,-48,13,9.42
900,07/21/2021,9,13.5,11.6,13.7,20.1,3.28,-29.3,15.6,12.8
2500,07/21/2021,11.9,15.4,24.8,22.2,13.5,12.4,-25.8,14.4,15.6
3400,07/21/2021,16,15.6,22.8,28.3,13.7,8.93,-6.3,22.4,30.5
3600,07/21/2021,14.3,12.5,8.8,24.4,15.1,11.1,-17.7,19.9,23.9
4400,07/21/2021,5.9,-18.5,-26.1,1.56,17.6,-30.9,-41,13.6,10.6
900,07/22/2021,10.5,13.4,17.3,15,19.6,9.87,-27.9,15.5,12.8
2500,07/22/2021,12.8,14.1,32.6,22.3,13.6,14.4,-28.3,15.7,18.1
3400,07/22/2021,16.8,15.2,26.7,28.2,15.3,11.4,-6.52,23.9,32.1
3600,07/22/2021,14.5,13,8.78,23.1,15.4,11.4,-16.4,19.8,23.5
4400,07/22/2021,5.33,-16.9,-31.3,-0.715,18.4,-28.1,-39.3,13.7,9.83
900,07/23/2021,10.9,13.9,6.7,15.4,18.1,11,-30.7,16.5,15.5
2500,07/23/2021,14.3,14.2,30.9,22.4,14.7,16.3,-27.1,17.2,20
3400,07/23/2021,17.1,16.2,28.1,27.4,15.7,14.1,-8.74,23.6,30.9
3600,07/23/2021,13.8,12.7,0.655,22.8,15.7,6.68,-18.5,19.7,23
4400,07/23/2021,6.75,-12.5,-36.9,-0.633,17.1,-31.3,-39.7,16.3,15.8
900,07/24/2021,11.5,13.6,4.85,14.1,17.1,13.3,-28.6,15.4,14.4
2500,07/24/2021,14.4,11.6,25,22.3,13,19.6,-20.8,16.7,20.9
3400,07/24/2021,17,16.1,30.2,27.1,15.8,11.9,-9.67,23.6,31
3600,07/24/2021,13.5,12,-0.887,21.7,15.3,5.53,-19.5,19.2,22.4
4400,07/24/2021,7.59,-8.08,-41.3,-5,14.8,-25.4,-32.8,16.8,18.7
900,07/25/2021,11.5,12.5,-0.901,14.5,16.3,12.1,-28.6,15.8,15.5
2500,07/25/2021,14.4,10.6,20.5,23.8,13.4,22.2,-17.9,16.2,19.4
3400,07/25/2021,16.2,14.8,29.6,26.8,14.6,10.7,-9.59,22.4,29.8
3600,07/25/2021,13.5,9.64,-4.06,21.7,15.5,4.08,-19.5,19.6,23
4400,07/25/2021,4.62,-14,-47.2,-3.01,13.7,-23.7,-41.2,17.8,21.4
900,07/26/2021,10.2,11.4,-4.36,12.3,14.4,12,-28.3,14.5,14.5
2500,07/26/2021,15,10.5,20.4,22.3,14,21.6,-15.9,16.7,19.7
3400,07/26/2021,15.9,14.5,29.2,25.9,14.8,9.62,-9.64,22.4,29.6
3600,07/26/2021,12.9,10.5,-5.73,20.7,15.1,2.15,-19.8,19.1,22.4
4400,07/26/2021,4.26,-14.9,-49.8,-0.788,13.8,-22.7,-47.7,20.9,27.3
900,07/27/2021,10.7,12.3,-6.02,12.2,16.9,9.76,-25.6,16,15.4
2500,07/27/2021,14.1,9.71,19.1,21.7,13.9,20.5,-16.5,16.8,20
3400,07/27/2021,15.4,13.8,29.9,24.7,15.4,12.1,-8.95,22.1,28.5
3600,07/27/2021,12.4,10.2,-8.61,20,14.9,2.37,-19.9,19.1,22.6
4400,07/27/2021,3.08,-15.7,-43.4,2.07,14.6,-14.9,-54.6,19.5,23.9
900,07/28/2021,11.8,12.5,-7.6,12.9,15.7,11.1,-22.8,16.5,17
2500,07/28/2021,13.4,9.8,15.4,19.3,13.4,21.2,-14.3,15.5,17.9
3400,07/28/2021,15.3,14.4,27.6,24.2,15.2,12.8,-10.4,21.6,27.7
3600,07/28/2021,11.9,9.53,-9.15,18.9,14.1,3.48,-22.3,18.3,21.8
4400,07/28/2021,1.7,-15,-41.9,1.79,15.9,-21.3,-58.3,18.6,20.5
900,07/29/2021,11.2,12,-9.15,11.4,16,4.18,-23.6,17.7,18.9
2500,07/29/2021,13.3,8.03,18.6,20,13.5,18.1,-5.83,15.9,18.7
3400,07/29/2021,14.5,14,25.5,22.9,14,16.3,-11.4,20.1,25.8
3600,07/29/2021,12.2,8.88,-8.87,19.3,14.7,2.86,-24.1,18.5,21.7
4400,07/29/2021,5.2,-17.2,-29.4,7.57,15.6,-7.53,-61.5,21,25.4
900,07/30/2021,12.2,13.1,-5.4,11,17.8,4.54,-21.5,18.2,18.6
2500,07/30/2021,13.4,8.26,18.6,22.3,14.2,12.1,-9.81,16.1,18.3
3400,07/30/2021,14.2,13.4,26.4,22.7,14.5,15.2,-10.4,20.6,26.4
3600,07/30/2021,13.3,8.78,-6.37,20.7,15.5,8.98,-21.9,19.6,23
4400,07/30/2021,4.33,-18.2,-23,9.61,14.6,0.173,-60.2,18.8,22.1
900,07/31/2021,12.7,15.2,-3.91,13.3,20.5,6.76,-24.1,20.4,20.4
2500,07/31/2021,12.5,8.06,21.6,22.2,15.6,5.66,-17.5,16.4,17.6
3400,07/31/2021,14.9,14.5,28.8,24.3,15.8,16.1,-10.4,22.1,28
3600,07/31/2021,13.8,9.8,-2.97,21.9,16.2,12.8,-21.2,20.2,23.5
4400,07/31/2021,3.43,-21,-17,16.1,7.88,3.24,-57.1,17.9,27.4
900,08/01/2021,10.3,14.8,-8.5,10,18.1,6.39,-25,16.9,16.1
2500,08/01/2021,11.2,6.82,9.48,18.7,15,5.02,-21.2,15.6,16.5
3400,08/01/2021,13.8,14.8,14.9,24.7,16.4,16.7,-14.7,22.8,28.8
3600,08/01/2021,13.3,11.9,-7.35,21.8,16.5,11.4,-21.9,20.5,23.9
4400,08/01/2021,5.89,-14.3,-11.8,13,7.74,-5.84,-59.8,17,25.5
900,08/02/2021,11.5,15.5,-5.82,11.2,19.5,8.14,-22.7,17.3,15.8
2500,08/02/2021,11.6,5.37,10.3,20.4,15.5,8.67,-20,16.4,17.6
3400,08/02/2021,14.9,14.6,17.1,25.6,16.3,21.7,-12.7,22.8,28.9
3600,08/02/2021,14.2,11.8,-7.31,22,17.5,12.4,-20.8,20.7,23.3
4400,08/02/2021,6.94,-14.3,-12.7,17.4,8.02,-10.2,-52.1,18,27.3
900,08/03/2021,12.3,15.6,-4.18,11.7,18.9,13.4,-21.4,17,15.8
2500,08/03/2021,13,5.38,11.7,21.3,16.2,10.3,-17,17.7,19.5
3400,08/03/2021,15.7,13.5,20.7,25.2,16.5,22.3,-11.2,22.9,28.8
3600,08/03/2021,16.2,12.2,-3.03,22.9,18.6,12.8,-18.1,21.5,23.9
4400,08/03/2021,9.49,-11.9,-13.1,13.1,6.59,-14.4,-46.3,16.8,26.4
900,08/04/2021,12.9,15.9,-2.59,14,19.7,11.6,-25,18.6,17.8
2500,08/04/2021,14,4.83,12.4,24.5,16.3,7.8,-17.8,20,24.1
3400,08/04/2021,16.2,12.4,20.6,27.9,16.2,22.4,-8.24,23.6,30.6
3600,08/04/2021,17.2,12.7,-3.42,24.3,18.9,12,-16.6,22.1,24.8
4400,08/04/2021,9.44,-12.9,-7.95,11.6,3.16,-6.39,-44.3,15.6,28.2
900,08/05/2021,11.8,13.8,-4.43,15.1,19.3,8.18,-27.3,17,15.5
2500,08/05/2021,13.7,4.9,6.44,26.3,16.1,10.7,-22.3,19.4,22.9
3400,08/05/2021,16.5,12,19.8,29.7,16.1,18.9,-6.96,24.1,31.5
3600,08/05/2021,16.7,12,-4.94,24.2,18.1,11.6,-17.4,21.7,24.6
4400,08/05/2021,9.76,-15.1,-16.6,14,5.07,-9.58,-35.8,16.9,28.8
900,08/06/2021,11.2,10.4,-5.98,15.2,17.6,7.42,-29.6,15.4,13.9
2500,08/06/2021,13.5,4.26,7.7,25,14.8,10.8,-18.2,18.7,23
3400,08/06/2021,16.7,11.1,17.6,29.7,15,19,-4.86,23.5,31.4
3600,08/06/2021,16.1,11.2,-5.5,22.4,17.8,6.51,-19.6,21.1,23.9
4400,08/06/2021,10.4,-15.5,-31.1,14,6.06,-7.73,-26.2,14.8,23.7
900,08/07/2021,9.19,6.48,-7.05,13.1,15.5,-1.34,-29.9,13.4,12
2500,08/07/2021,13.8,4.9,4.71,23.2,14.2,18.5,-13.8,18.4,22.9
3400,08/07/2021,16.6,8.69,18,29.2,14.5,18.9,-2.45,23.2,31.3
3600,08/07/2021,15.9,10.1,-8.16,19.7,17.8,5.76,-19.8,20.4,22.5
4400,08/07/2021,10.9,-16,-35.2,15.2,12.7,-6.97,-33.1,16.6,20.2
900,08/08/2021,11.1,7.05,0.49,14.9,16.8,-6.92,-30.3,16.2,15.7
2500,08/08/2021,14.7,6.6,18.1,23.1,13.4,14.1,-11.2,18.8,24.6
3400,08/08/2021,17.7,7.77,28.7,28.3,13.8,19.6,2.22,22.8,31.1
3600,08/08/2021,16.4,8.37,-1.59,19.4,17.6,7.26,-19.8,19.6,21.2
4400,08/08/2021,12.3,-13.5,-31.8,14.1,11.6,-3.88,-23.6,15,18.1
900,08/09/2021,10.1,6.48,-2.55,14.7,16.2,-7.17,-33.6,15.7,15.4
2500,08/09/2021,13.5,8.18,17.6,21.7,12.7,11.4,-13,15.6,18.9
3400,08/09/2021,16.9,7.38,28.1,28.8,13.3,18.5,0.0171,22.4,30.9
3600,08/09/2021,16.7,8.04,-0.828,20.2,17.6,6.11,-21,19.9,21.8
4400,08/09/2021,12.9,-12.6,-29.1,4.86,13.6,1.61,-23.4,11.5,9.64
900,08/10/2021,9.11,5.58,-5.4,14.7,15.9,-9.84,-36.4,15.8,15.9
2500,08/10/2021,12,7.65,15.7,22.1,13.2,8.03,-17.1,13.4,14
3400,08/10/2021,16.1,8.19,23.5,30.3,12.5,17,-2.27,22.2,31.3
3600,08/10/2021,15.5,7.16,-4.72,18.6,16.9,5.55,-24.2,18.9,20.4
4400,08/10/2021,13.3,-10.9,-32.6,12.6,14.1,-2.09,-11.2,15.1,15.9
900,08/11/2021,8,5.44,-5.73,13.5,16,-7.81,-35.5,14.9,14.3
2500,08/11/2021,10.9,7.81,18.1,19,12.9,7.77,-19.6,9.78,6.98
3400,08/11/2021,16,8.71,22.2,28.1,12.5,16.8,-2.96,21.9,30.7
3600,08/11/2021,15.1,6.52,-6.63,17.5,17.1,5.99,-24.9,18.3,19.3
4400,08/11/2021,15.2,-11.6,-34.5,17.8,16.2,-12.7,-13.7,16.9,17.5
900,08/12/2021,9.44,8.17,-3.56,12.1,17.8,-0.0334,-36.1,15.1,13.6
2500,08/12/2021,10.1,7.95,19.6,16.4,14.3,0.52,-21.7,8.25,2.62
3400,08/12/2021,16.2,9.15,24.7,26.7,13.1,13,-4.81,21.5,29.3
3600,08/12/2021,15.7,7.68,-5.8,16.7,17.9,4.63,-24.1,18.4,18.7
4400,08/12/2021,12,-10.4,-35.7,12.2,10.5,-15.6,-21.4,8.49,6.58
900,08/13/2021,8.87,9.75,-4.48,9.9,19.1,-1.02,-36.9,15,12.6
2500,08/13/2021,8.61,7.81,19.6,14.2,14.7,-1.7,-26.1,6.51,-1.23
3400,08/13/2021,16.1,9.85,24.2,25.4,13.8,11.4,-7.21,21,27.7
3600,08/13/2021,15.8,7.98,-6.38,16.4,17.1,5.35,-22.3,18,18.7
4400,08/13/2021,15.2,-9.42,-23.1,5.62,11.2,-18.6,-30.3,10.4,9.56
900,08/14/2021,10.7,11.3,-5.73,11,21.7,1.2,-36.1,16,12.5
2500,08/14/2021,11,7.47,16.8,19.1,14.8,-1.6,-30.1,12.7,11.4
3400,08/14/2021,15.9,11.2,20.4,25.1,14,10.3,-8.53,21,27.6
3600,08/14/2021,15.4,8.42,-5.93,18,17.8,5.47,-22.1,18.7,19.4
4400,08/14/2021,14.7,-9.04,-22,-3.31,6.05,-21.5,-24.6,8.75,11
900,08/15/2021,11.1,12.2,-7.34,11.6,23,9.57,-36.9,15.4,10.7
2500,08/15/2021,10.8,7.65,10.3,19.6,15.5,-0.656,-31.5,14.8,15
3400,08/15/2021,15.4,12.6,20.8,23.9,14.5,8.03,-9.88,20.6,26.3
3600,08/15/2021,14.9,9.48,-7.17,17.6,17.4,2.89,-22.1,18.9,20
4400,08/15/2021,12.2,-10.7,-29.5,-2.46,5.56,-24.5,-34.3,11.1,16
900,08/16/2021,10.6,11.7,-4.02,12.7,22.8,6.25,-38.5,14.7,9.76
2500,08/16/2021,13.6,8.89,11,23.3,16.1,-3.96,-30.4,20.9,26.4
3400,08/16/2021,15.4,12.9,21.3,23.7,14.6,5.38,-9.91,20.3,25.4
3600,08/16/2021,14,9.09,-9.21,16,16.7,4.77,-22.4,18,19.1
4400,08/16/2021,9.81,-8.41,-31.5,-2.13,4.43,-27.2,-37.6,11.1,17.2
900,08/17/2021,9.76,12.6,-3.18,11.4,23.2,6.64,-40.3,14.6,9.3
2500,08/17/2021,12.6,8.62,10.5,22.1,15.3,-7.59,-32.7,16.5,17
3400,08/17/2021,15.8,13,21.8,22.6,15.2,4.79,-10.7,20.8,25.9
3600,08/17/2021,13.5,8.78,-8.3,15.6,15.8,3.89,-22.9,17.5,18.9
4400,08/17/2021,7.67,-11,-30.9,-7.52,2.87,-28.7,-51.8,7.94,12.5
900,08/18/2021,10.3,13,-2.15,9.92,22.6,4.06,-42.6,14.3,9.23
2500,08/18/2021,12.5,9.67,6.29,18.9,15.9,-3.2,-31.7,14.7,12.9
3400,08/18/2021,15.9,13.1,23.7,22.9,15.3,6.94,-11.9,21.1,26.2
3600,08/18/2021,13.5,9.01,-6.28,16.1,15.9,5.36,-23.7,17.6,18.9
4400,08/18/2021,6.84,-8.43,-29.6,-14.6,4.74,-34.2,-55.4,5.45,5.96
900,08/19/2021,9.8,11.2,-6.23,9.87,20,2.57,-40.8,13.4,9.38
2500,08/19/2021,14.1,10.4,8.66,19.4,14.6,1.17,-32.6,16.3,17.3
3400,08/19/2021,16.1,12.7,21.8,23.5,15.6,12.2,-13.9,21.7,27.3
3600,08/19/2021,13.7,8.7,-7,16,15.8,8.9,-20.9,17.9,19.6
4400,08/19/2021,9.34,-6.23,-29.6,-7.69,3.11,-39.9,-63.6,11,18.4
900,08/20/2021,11.9,10.4,-7.45,12.3,22.4,1.25,-37.1,16.6,13
2500,08/20/2021,17.2,10.2,5.39,23.4,16.6,5.64,-31.3,21.1,24.6
3400,08/20/2021,15.7,12,22.7,24,15.1,11.7,-14.3,21.7,27.7
3600,08/20/2021,14.1,8.85,-8.83,17,18,13.1,-22.5,19,19.7
4400,08/20/2021,8.85,-7.59,-34.7,-4.02,7.31,-19.5,-60.5,16.3,25
900,08/21/2021,15.4,9.86,-7.62,13.4,29.5,3.76,-37.4,22.8,18.5
2500,08/21/2021,16.6,10.5,12,21.7,21.5,2.24,-30.6,19.6,18.2
3400,08/21/2021,15.9,10.4,25.5,25.3,15.5,14.5,-13.4,21.6,27.1
3600,08/21/2021,15.8,8.37,-8.33,18.1,21.1,14.4,-22.5,21.4,21.7
4400,08/21/2021,12.2,-3.98,-36.7,3.42,17.1,-26.4,-61.7,22.7,27.8
900,08/22/2021,12.1,3.04,-14.1,6.51,20.1,2.23,-36,16.1,13.5
2500,08/22/2021,15.5,7.96,10.2,20.8,16.9,8.58,-29.9,16.3,16.2
3400,08/22/2021,16.3,8.24,26,25.6,13.8,17.3,-13.5,20.7,27
3600,08/22/2021,15.6,5.82,-9.75,15.3,18.6,18.7,-21.2,19.4,20
4400,08/22/2021,8.83,-8.57,-38.5,-2.64,10.2,-24,-61.7,13.3,16.1
900,08/23/2021,12.8,1.14,-20.7,4.79,19.2,2.16,-35.8,16.6,14.9
2500,08/23/2021,13.6,5.72,5.96,17.7,15.3,12.1,-31.9,12.4,10.5
3400,08/23/2021,15.7,6.74,23.6,25.7,14.4,18.2,-15.8,21.5,28
3600,08/23/2021,15.4,5.89,-12.2,15.8,18.4,18.3,-21.8,19.8,20.9
4400,08/23/2021,7.74,-13.7,-43.5,4.48,6.18,-26.3,-64.3,14.4,22
900,08/24/2021,12.5,-0.327,-22.9,3.69,17.3,4.26,-35.7,14.2,12.2
2500,08/24/2021,15,6.88,5.97,18.2,15.3,18.3,-30.9,15.9,16.1
3400,08/24/2021,15.2,5.81,21.6,27.1,14.2,18.2,-17.2,21.3,27.8
3600,08/24/2021,15.9,6.03,-15,17.1,19.2,18.5,-21.4,21,22.5
4400,08/24/2021,7.62,-12.3,-45.2,6.95,5.67,-27.2,-60.5,14.9,23.3
900,08/25/2021,11.9,-1.45,-23.4,2.21,14.4,7.42,-34.7,12,10.3
2500,08/25/2021,15.5,6.68,9.06,19.5,13.2,18,-32.2,17.5,20.9
3400,08/25/2021,14.7,5.42,23.8,25.2,13.6,15.9,-18.7,20.1,26
3600,08/25/2021,15.5,5.96,-15.9,15.7,18.3,17.1,-20.8,20.5,22.2
4400,08/25/2021,6.31,-15.2,-44.5,11.8,1.62,-25.6,-56.9,14.8,27.2
900,08/26/2021,12.4,-2.05,-22,0.84,15.4,6.29,-35.3,12.8,11
2500,08/26/2021,15,6.42,7.28,18.6,14.4,16.3,-30.9,18.1,21.1
3400,08/26/2021,14.9,5.98,25.1,24.6,13.4,12.8,-16,19.7,25.5
3600,08/26/2021,15.1,5.08,-15.1,16.3,18,17.2,-22.6,20.3,22.1
4400,08/26/2021,1.94,-14.3,-40.6,5.69,5.34,-26.3,-55.3,13.6,20.9
900,08/27/2021,11,-1.52,-24.4,-0.468,12.2,8.12,-36.9,10.1,8.66
2500,08/27/2021,12.8,6.27,12,15.1,12,21.5,-31.1,13.4,14.6
3400,08/27/2021,15.3,6.23,24.2,24.7,13.7,15.2,-15.7,20.4,26.4
3600,08/27/2021,14.4,4.68,-12.8,14.7,16.5,13.7,-21.5,19,20.9
4400,08/27/2021,1.29,-12.6,-35.2,2.68,-0.104,-34.4,-56.2,7.25,13.7
900,08/28/2021,8.08,-1.99,-23.4,-0.309,4.35,8.15,-36.9,6.12,7.25
2500,08/28/2021,11.8,7.48,13.3,16.7,7.48,24.5,-29.2,9.87,12.3
3400,08/28/2021,15.2,7,22.9,25.7,13.2,14.6,-16.9,21,28
3600,08/28/2021,13.4,5.5,-12.6,14.8,12.5,14.6,-21.7,17,20.6
4400,08/28/2021,0.636,-15.1,-35.5,6.63,-6.75,-22.4,-55.5,4.41,14.2
900,08/29/2021,10.9,3.72,-18.1,8.64,12.5,6.35,-39.3,13.7,14.5
2500,08/29/2021,13.6,9.18,14.9,21.2,11.9,20.7,-29,12.6,13.7
3400,08/29/2021,15.7,8.22,26.4,28.1,14.5,14.8,-17.4,22.5,29.7
3600,08/29/2021,14.6,7.29,-11.1,18.8,15.3,15.5,-21.1,19.5,22.8
4400,08/29/2021,5.23,-10.3,-28,13.7,3.05,-12.6,-51.9,13.9,23.5
900,08/30/2021,12.7,6.4,-13.4,12,13.4,5.65,-38.1,15.1,16.3
2500,08/30/2021,13.8,8.76,15.5,21.6,11.8,21,-27.2,12.9,14.5
3400,08/30/2021,15.6,7.38,26.8,26.7,12.4,18.5,-15.8,21.2,29.2
3600,08/30/2021,14.9,6.37,-7.36,17.4,14.3,15.7,-18.9,18.2,21.2
4400,08/30/2021,6.83,-6.91,-15.3,7.13,5.29,-3.39,-48.3,13.8,21.4
900,08/31/2021,13.8,6,-9.69,14,12.8,5.21,-35.1,16.9,19.7
2500,08/31/2021,14.4,7.26,14.4,22.8,11.3,28.8,-25,13.9,16.9
3400,08/31/2021,16.5,7.08,27.6,24.9,12.4,22.3,-15,20.1,27.2
3600,08/31/2021,15.4,5.77,-5.39,15.8,13.1,18,-17.6,16.6,19.3
4400,08/31/2021,7.53,-6.68,-15.7,3.53,7.94,-0.914,-47.7,15.1,21.6
900,09/01/2021,14.9,3.53,-17.6,15.1,14.9,7.99,-32.6,18,20.1
2500,09/01/2021,15.5,2.96,0.51,23.1,14.6,32.5,-22.2,15.4,16.6
3400,09/01/2021,17.4,4.47,19.2,24,12.3,26.1,-11,19.3,25.5
3600,09/01/2021,16.5,4.88,-9.57,13.8,14.2,21,-12.2,15.8,17
4400,09/01/2021,7.94,-4.36,-28.9,-0.911,11.4,-2.32,-45.4,13.9,16.4
900,09/02/2021,19.8,5.46,-14.6,16,12.7,27.4,-28.6,16.8,19.6
2500,09/02/2021,17.3,-1.09,-0.252,18.7,9.56,61.6,-18.3,10.8,12.4
3400,09/02/2021,19,1.03,17.4,19.4,8.34,49.8,-7.86,14.8,20.5
3600,09/02/2021,19.5,2.58,-9.98,9.47,11.6,40.1,-8.31,12.8,13.8
4400,09/02/2021,13.6,-7.94,-28.1,-3.63,8.19,31.3,-48.5,11.1,13.9
900,09/03/2021,12.7,-1.92,-17.2,14.5,12.4,6.99,-31.2,17.2,20.5
2500,09/03/2021,16.4,1.14,-1.18,23.8,15.3,28.8,-20.7,16.9,18.9
3400,09/03/2021,15.8,0.441,14.6,22.3,11.8,21.1,-9.43,18,23.5
3600,09/03/2021,17.2,2.38,-9.02,12.1,13.2,16.7,-13.4,15.3,16.9
4400,09/03/2021,10.8,-8.22,-24,5.3,12.5,-16.7,-40.3,18.1,23.4
900,09/04/2021,11.3,0.27,-16.1,12.6,12.4,2.29,-30.3,15.5,17.6
2500,09/04/2021,16.1,2.57,-6.68,22.7,16.4,25,-21.9,17.4,18.9
3400,09/04/2021,15.8,1.57,15.7,21.8,12.2,20.6,-9.05,18.4,24
3600,09/04/2021,16.6,1.82,-8.7,10.9,13.7,13.6,-13.7,14.9,15.8
4400,09/04/2021,6.99,-11.2,-25.3,-0.0412,12.9,-12.1,-41.4,16,19.3
900,09/05/2021,11.8,3.28,-17.3,10.3,12.7,1.2,-30.9,15.6,17.6
2500,09/05/2021,15.8,5.02,-4.31,22.2,16.1,19.7,-25.6,18.3,20.9
3400,09/05/2021,16.4,3.46,15.9,22.8,13.7,17.6,-9.46,20.1,25.8
3600,09/05/2021,16.9,3.85,-7.12,11.5,14.9,11,-13.8,16,16.8
4400,09/05/2021,8.4,-10.4,-20.6,-0.211,15.2,-14.2,-30.1,16.8,18.8
900,09/06/2021,15.4,10.7,-9.37,11.8,13.4,5.36,-26.1,18.3,21.7
2500,09/06/2021,16.1,1.19,-2.59,13.2,13.4,40.4,-20.7,14.3,15.7
3400,09/06/2021,17.1,-1.3,14.4,16.6,12.6,25.8,-7.26,16.3,19.6
3600,09/06/2021,17.5,0.824,-6.94,5.86,12.3,19.8,-8.56,12.7,13
4400,09/06/2021,11.2,-6.92,-24.9,-14.6,10.5,1.89,-40.3,9.66,9.12
900,09/07/2021,9.85,6.55,-20.2,8.18,17.5,-1.41,-33.9,15.6,14.5
2500,09/07/2021,14.6,8.66,-0.945,18.2,20.1,6.58,-31.2,19.4,19.2
3400,09/07/2021,16.1,10.1,11.3,23.7,16.8,6.15,-12.1,22.6,27.7
3600,09/07/2021,14.8,9.02,-7.94,11.9,19.3,3.12,-28,18.7,18.3
4400,09/07/2021,8.09,-10.6,-16.9,-9.98,18.7,-11.4,-40.6,12.2,7.09
900,09/08/2021,9.32,9.39,-14.5,7.29,17.5,-4.32,-34.4,15.3,14
2500,09/08/2021,12.9,11.1,9.79,17.5,16.5,1.82,-36,18.8,21.5
3400,09/08/2021,14.6,12.1,13.2,23.4,15.1,1.93,-15.6,22.6,29.2
3600,09/08/2021,13.3,9.12,-3.86,14.4,17.1,1.22,-34.9,19.1,20.7
4400,09/08/2021,9.13,-12,-3.91,-5.9,16.1,-10.3,-37,14.4,12.7
900,09/09/2021,7.32,11.8,-18.4,5.74,17.3,-5.69,-36.6,13.2,10.7
2500,09/09/2021,10.9,10.8,10.4,19.3,16.6,-0.358,-40.4,18.3,20.3
3400,09/09/2021,14,14.5,12.7,24.3,14.5,0.0245,-19.4,22.9,30.4
3600,09/09/2021,12.3,12.4,-6.3,14.6,17.4,0.55,-37.8,19.3,20.7
4400,09/09/2021,9.65,-10.4,-6.35,-8.37,14.4,-0.319,-33.2,13,11.2
900,09/10/2021,9.43,16.6,-15.1,6.95,18.2,-2.14,-36.2,13,9.73
2500,09/10/2021,9.25,9.91,7.93,17.6,13.3,-0.945,-42.5,16,19.1
3400,09/10/2021,14.7,16.5,18.3,23.6,12.8,1.81,-19.5,22.1,30.5
3600,09/10/2021,11.8,12.3,-6.62,15.7,17,1.89,-37.1,18.3,19.3
4400,09/10/2021,10.4,-11.4,-13.9,-9.21,14.5,-6.57,-41,16.1,16.8
900,09/11/2021,9.62,16.9,-18.3,7.29,18.3,5.55,-36.7,12.9,9.53
2500,09/11/2021,9.35,9.23,8.88,15.8,11.6,3.29,-43.1,14.3,17.3
3400,09/11/2021,14.9,17.1,17.6,24,11.7,2.28,-19.6,21.2,29.9
3600,09/11/2021,12.7,14.1,-7.93,16.9,17.3,1.38,-38,18.9,20.2
4400,09/11/2021,11.9,-10.3,-14,-7.46,13.8,-7.14,-37.5,16.4,18
900,09/12/2021,8.9,14.1,-19.7,5.88,18.6,6.37,-34.9,12.1,7.93
2500,09/12/2021,9.14,9.17,8.43,14.7,14.4,6.3,-37.8,14.3,14.6
3400,09/12/2021,14.7,16.8,17.1,23,12,4.11,-19.5,20.3,27.9
3600,09/12/2021,12.3,14.9,-9.85,15.3,17.1,0.547,-39.7,17.9,18.5
4400,09/12/2021,11.1,-10.1,-11.8,-4.62,10.5,-13,-51.3,16.3,21.4
900,09/13/2021,7.43,12.4,-27.7,2.85,16.2,7.88,-31.4,9.55,5.27
2500,09/13/2021,9.47,6.73,5.83,13.1,13.4,12.8,-37,13.1,13.1
3400,09/13/2021,14.7,12.3,23.6,21.9,11.8,6.32,-17.9,19.3,26
3600,09/13/2021,12.6,11.5,-10.7,14.8,15.9,1.62,-31.8,16,16.1
4400,09/13/2021,10.4,-12.3,-18.8,-4.24,9.96,-24.8,-54,15.8,20.7
900,09/14/2021,7.69,10.7,-30.2,2.66,15.4,8.71,-30.5,9.98,6.49
2500,09/14/2021,9.54,4.28,6.04,14.4,11.9,14.9,-33.1,12.5,13.3
3400,09/14/2021,13.5,10.2,25.6,20.3,10.2,9.56,-14.9,17.7,24.5
3600,09/14/2021,12.6,9.54,-12,15.9,14.6,7.68,-28.2,15.3,15.9
4400,09/14/2021,9.95,-12,-3.21,4.71,4.41,-23.9,-49.3,20.7,38
900,09/15/2021,6.32,9.98,-31.4,1.79,13.6,10.3,-33.3,8.75,5.59
2500,09/15/2021,9.35,4.11,6.71,16.7,11,19.3,-32,11.3,11.9
3400,09/15/2021,13.8,10.4,26.8,21.3,9.9,12.1,-14.6,17.5,24.5
3600,09/15/2021,13,9.98,-11.7,14.4,13.8,7.28,-26.8,14.4,14.9
4400,09/15/2021,9.45,-14.1,9.49,8.04,6.26,-25.4,-53.3,23.4,41.7
900,09/16/2021,7.31,9.47,-24,5.4,14.5,8.44,-31.5,11.3,9.27
2500,09/16/2021,10,6.44,7.46,18.9,10.9,17.3,-31.5,11.6,12.7
3400,09/16/2021,14.8,12.4,27,24.9,11,9.55,-14.5,19.1,26.6
